date,open,high,low,close,pre_close,change,pct_chg,vol,amount
20140806,6.9059,6.9131,6.7561,6.8346,6.9487,-0.1141,-1.642,766842,731466.4134
20140807,6.8203,6.8845,6.7632,6.7918,6.8346,-0.0428,-0.6262,691681.7,659892.0802
20140808,6.7918,6.806,6.6348,6.7347,6.7918,-0.0571,-0.8407,877855.2,825820.0533
20140811,6.7347,6.9059,6.7347,6.856,6.7347,0.1213,1.8011,701998.16,674648.742
20140812,6.856,6.856,6.7775,6.8203,6.856,-0.0357,-0.5207,517427.68,493666.0508
20140813,6.856,6.8702,6.7062,6.8132,6.8203,-0.0071,-0.1041,531308.32,506251.1454
20140814,6.806,6.8274,6.6705,6.6776,6.8132,-0.1356,-1.9903,626639.72,591453.9173
20140815,6.6705,6.7775,6.6705,6.7062,6.6776,0.0286,0.4283,418078.99,393850.7715
20140818,6.7133,6.7632,6.6705,6.6919,6.7062,-0.0143,-0.2132,586810.54,551229.4769
20140819,6.7276,6.7276,6.6562,6.7062,6.6919,0.0143,0.2137,581953.83,544880.2621
20140820,6.699,6.699,6.5492,6.5706,6.7062,-0.1356,-2.022,935990.27,865292.0553
20140821,6.5492,6.6634,6.4351,6.6562,6.5706,0.0856,1.3028,973011.43,892389.7986
20140822,6.6063,6.6848,6.592,6.6705,6.6562,0.0143,0.2148,582370.96,542859.5551
20140825,6.6562,6.6562,6.4993,6.5349,6.6705,-0.1356,-2.0328,532182.39,488992.6735
20140826,6.4921,6.5777,6.4779,6.5349,6.5349,0,0,349707.33,320373.985
20140827,6.5349,6.6063,6.4993,6.5349,6.5349,0,0,333040.74,305748.0786
20140828,6.5349,6.5492,6.4279,6.4351,6.5349,-0.0998,-1.5272,510218.12,463319.17
20140829,6.4565,6.5278,6.4351,6.5064,6.4351,0.0713,1.108,316540.38,287416.1968
20140901,6.5064,6.5563,6.4921,6.5421,6.5064,0.0357,0.5487,436507.16,398975.851
20140902,6.5563,6.5991,6.4993,6.5991,6.5421,0.057,0.8713,610470.53,560099.3959
20140903,6.6063,6.7918,6.5991,6.7775,6.5991,0.1784,2.7034,1170169.05,1103831.749
20140904,6.8845,6.9701,6.8488,6.8988,6.7775,0.1213,1.7897,1100239.68,1065268.154
20140905,6.9273,7.0343,6.9059,7.0129,6.8988,0.1141,1.6539,924771.94,904674.9705
20140909,7.0129,7.0129,6.8346,6.8631,7.0129,-0.1498,-2.1361,630201.47,608209.6156
20140910,6.7846,6.806,6.6705,6.749,6.8631,-0.1141,-1.6625,691210.83,651449.2851
20140911,6.7204,6.8346,6.699,6.7347,6.749,-0.0143,-0.2119,704681.91,666584.8329
20140912,6.7062,6.749,6.6634,6.7347,6.7347,0,0,388227.84,364837.5852
20140915,6.6776,6.6776,6.5635,6.5991,6.7347,-0.1356,-2.0135,961560.45,889241.2343
20140916,6.6277,6.6634,6.5706,6.5706,6.5991,-0.0285,-0.4319,790173.59,732481.6923
20140917,6.6134,6.6348,6.5777,6.6134,6.5706,0.0428,0.6514,675671.34,625744.4252
20140918,6.5777,6.6205,6.5421,6.5849,6.6134,-0.0285,-0.4309,648544.72,597581.0365
20140919,6.5849,6.6205,6.5492,6.6205,6.5849,0.0356,0.5406,660690.87,609410.8489
20140922,6.6063,6.6491,6.5563,6.5777,6.6205,-0.0428,-0.6465,668230.25,617774.575
20140923,6.6634,6.7775,6.6205,6.6562,6.5777,0.0785,1.1934,879440.15,823702.5815
20140924,6.6348,6.7418,6.6063,6.7347,6.6562,0.0785,1.1794,898003.68,842009.3784
20140925,6.7704,6.7918,6.6776,6.699,6.7347,-0.0357,-0.5301,789390.72,743524.0807
20140926,6.6919,6.7133,6.6205,6.6562,6.699,-0.0428,-0.6389,543491.42,506336.5194
20140929,6.6562,6.6562,6.5278,6.5777,6.6562,-0.0785,-1.1794,873741.68,804914.961
20140930,6.5706,6.5849,6.5278,6.5492,6.5777,-0.0285,-0.4333,519218.54,476490.3782
20141008,6.806,6.8346,6.6705,6.7347,6.5492,0.1855,2.8324,1447312.49,1368339.549
20141009,6.7418,6.8274,6.7418,6.7561,6.7347,0.0214,0.3178,825050.43,783407.4524
20141010,6.7561,6.9273,6.7133,6.8274,6.7561,0.0713,1.0553,1178578.98,1131702.751
20141013,6.8274,6.9915,6.7775,6.8774,6.8274,0.05,0.7323,828536.51,799998.9665
20141014,6.8702,6.8702,6.7418,6.7846,6.8774,-0.0928,-1.3493,654398.41,623317.3408
20141015,6.749,6.7918,6.6348,6.7133,6.7846,-0.0713,-1.0509,609059.73,572109.0927
20141016,6.6705,6.6919,6.6205,6.642,6.7133,-0.0713,-1.0621,608289.71,567120.6108
20141017,6.642,6.7133,6.6063,6.6705,6.642,0.0285,0.4291,591395.85,552794.4048
20141020,6.7062,6.749,6.6491,6.6705,6.6705,0,0,597402.08,559934.8479
20141021,6.6562,6.6634,6.5635,6.5777,6.6705,-0.0928,-1.3912,551512.66,511264.6769
20141022,6.5849,6.6205,6.5492,6.5635,6.5777,-0.0142,-0.2159,412005.88,380052.4013
20141023,6.5706,6.592,6.4493,6.4921,6.5635,-0.0714,-1.0878,478058.53,437630.4491
20141024,6.485,6.5492,6.4565,6.485,6.4921,-0.0071,-0.1094,325343.9,296068.2778
20141027,6.4779,6.485,6.2353,6.2638,6.485,-0.2212,-3.4109,842476.92,744719.0015
20141028,6.2924,6.4422,6.2924,6.4351,6.2638,0.1713,2.7348,693200.55,617348.8406
20141029,6.4422,6.5777,6.3637,6.5777,6.4351,0.1426,2.216,837365.58,760959.291
20141030,6.5777,6.5777,6.4707,6.5492,6.5777,-0.0285,-0.4333,692820.91,632422.1845
20141031,6.5349,6.7204,6.5278,6.7062,6.5492,0.157,2.3972,1100853.37,1026129.18
20141103,6.7276,6.8203,6.5635,6.6348,6.7062,-0.0714,-1.0647,884538.72,830074.297
20141104,6.6063,6.7204,6.5492,6.699,6.6348,0.0642,0.9676,905869.42,841437.7676
20141105,6.6919,6.7133,6.5991,6.6277,6.699,-0.0713,-1.0643,478826.54,445495.7959
20141106,6.6491,6.7775,6.6277,6.6562,6.6277,0.0285,0.43,724469.48,680029.7741
20141107,6.6634,6.8203,6.5991,6.7062,6.6562,0.05,0.7512,1002195.93,942274.0235
20141110,6.7775,6.8631,6.7347,6.8346,6.7062,0.1284,1.9146,1291618.14,1232898.815
20141111,6.8702,6.9915,6.8203,6.8488,6.8346,0.0142,0.2078,1662414.73,1607690.073
20141112,6.8346,6.9487,6.806,6.9273,6.8488,0.0785,1.1462,947386.7,915589.253
20141113,6.9345,6.9701,6.7418,6.7846,6.9273,-0.1427,-2.06,991456.24,950344.1013
20141114,6.7632,6.9131,6.7062,6.8988,6.7846,0.1142,1.6832,981738.22,941655.5451
20141117,6.9202,7.0201,6.7062,6.7561,6.8988,-0.1427,-2.0685,996177.08,954597.7603
20141118,6.7276,6.7632,6.5849,6.6277,6.7561,-0.1284,-1.9005,709607.76,661328.3531
20141119,6.5991,6.6491,6.5278,6.5563,6.6277,-0.0714,-1.0773,725051.25,667606.2856
20141120,6.5278,6.6134,6.5207,6.592,6.5563,0.0357,0.5445,579625.49,534251.7492
20141121,6.5849,6.6919,6.5492,6.6848,6.592,0.0928,1.4078,795802.32,737516.8913
20141124,7.0629,7.3482,6.9559,7.2412,6.6848,0.5564,8.3234,4698767.08,4708755.965
20141125,7.2412,7.2912,7.0985,7.1913,7.2412,-0.0499,-0.6891,1867132.02,1878702.024
20141126,7.1913,7.2412,7.0914,7.2056,7.1913,0.0143,0.1989,1890551.13,1901560.409
20141127,7.2341,7.4553,7.1556,7.3268,7.2056,0.1212,1.682,2162682.92,2215513.818
20141128,7.2769,7.8476,7.2127,7.7763,7.3268,0.4495,6.135,3320329.01,3502931.825
20141201,7.7763,7.8405,7.5694,7.5908,7.7763,-0.1855,-2.3855,2059767.74,2216246.445
20141202,7.5195,7.9546,7.4624,7.7977,7.5908,0.2069,2.7257,2353228.63,2542842.836
20141203,7.8476,8.4754,7.8476,7.9903,7.7977,0.1926,2.47,3408338.03,3901968.48
20141204,7.9975,8.4184,7.869,8.3399,7.9903,0.3496,4.3753,2322180.28,2660987.543
20141205,8.3684,8.6324,7.919,8.1758,8.3399,-0.1641,-1.9676,3123284.25,3617616.783
20141208,8.1687,8.9392,8.0617,8.7751,8.1758,0.5993,7.3302,3592707.97,4304524.451
20141209,8.5611,9.4172,8.0474,8.1473,8.7751,-0.6278,-7.1543,4567689.08,5655065.78
20141210,8.2614,8.6181,8.0331,8.5254,8.1473,0.3781,4.6408,2672549.05,3132378.719
20141211,8.4184,8.8821,8.3328,8.5825,8.5254,0.0571,0.6698,1844100.98,2225831.112
20141212,8.5825,8.6681,8.2043,8.3399,8.5825,-0.2426,-2.8267,1310258.84,1546874.728
20141215,8.24,8.2471,7.9047,8.0617,8.3399,-0.2782,-3.3358,1677883.63,1882178.234
20141216,8.0046,8.2257,7.9047,8.2257,8.0617,0.164,2.0343,2038079.4,2301756.629
20141217,8.2043,8.5325,8.0331,8.5111,8.2257,0.2854,3.4696,3055534.01,3550821.129
20141218,8.5682,8.7608,8.24,8.29,8.5111,-0.2211,-2.5978,2416893.11,2874781.753
20141219,8.29,8.2971,7.976,8.1901,8.29,-0.0999,-1.2051,1822460.98,2075060.448
20141222,8.2043,8.6895,8.0688,8.3613,8.1901,0.1712,2.0903,2766515.32,3266151.546
20141223,8.347,8.7037,8.0973,8.3827,8.3613,0.0214,0.2559,2860118.9,3420035.49
20141224,8.3613,8.3827,7.7977,7.869,8.3827,-0.5137,-6.1281,2715193.65,3056208.329
20141225,7.9047,8.0474,7.8048,8.0046,7.869,0.1356,1.7232,1613411.26,1795369.906
20141226,8.0117,8.4255,7.976,8.4041,8.0046,0.3995,4.9909,2576462.32,2964825.192
20141229,8.5825,9.1746,8.4754,8.8678,8.4041,0.4637,5.5175,5437483.34,6751927.319
20141230,8.8821,9.3815,8.6966,9.0176,8.8678,0.1498,1.6893,3861244.22,4894974.908
20141231,8.9891,9.9166,8.8892,9.9166,9.0176,0.899,9.9694,4899544.59,6494929.961
20150105,10.2661,10.9082,10.1448,10.6371,9.9166,0.7205,7.2656,6560835.7,9700711.84
20150106,10.4159,10.6942,10.0236,10.2447,10.6371,-0.3924,-3.689,3346346.83,4839615.983
20150107,10.1734,10.3446,9.9879,10.152,10.2447,-0.0927,-0.9049,2642051.33,3772150.819
20150108,10.2162,10.2519,9.6026,9.6954,10.152,-0.4566,-4.4976,2639394.18,3629554.236
20150109,9.6597,10.1448,9.4814,9.5955,9.6954,-0.0999,-1.0304,3294584.3,4521978.433
20150112,9.5028,9.5028,9.0961,9.3601,9.5955,-0.2354,-2.4532,2436341.36,3180962.981
20150113,9.3101,9.5456,9.2531,9.3244,9.3601,-0.0357,-0.3814,1664610.33,2187988.118
20150114,9.3244,9.4885,9.1817,9.3458,9.3244,0.0214,0.2295,1646818.02,2160267.868
20150115,9.3672,9.8666,9.2745,9.8238,9.3458,0.478,5.1146,2429686.64,3265535.9
20150116,9.8238,9.8238,9.5527,9.6455,9.8238,-0.1783,-1.815,2129475.97,2892247.312
20150119,8.9178,9.2031,8.6823,8.6823,9.6455,-0.9632,-9.986,3603625.65,4483884.648
20150120,8.7037,8.9891,8.6039,8.8108,8.6823,0.1285,1.48,2914688.79,3604938.308
20150121,8.7965,9.4172,8.6324,9.3101,8.8108,0.4993,5.6669,3555294.15,4554004.053
20150122,9.2887,9.7382,9.2174,9.6883,9.3101,0.3782,4.0623,3224727.24,4326297.783
20150123,9.6811,10.0521,9.4885,9.9308,9.6883,0.2425,2.503,3310408.58,4561752.499
20150126,9.9808,9.9879,9.5884,9.7739,9.9308,-0.1569,-1.5799,2162685.29,2957275.79
20150127,9.7525,9.7881,9.1746,9.4029,9.7739,-0.371,-3.7958,2804018.4,3704808.999
20150128,9.353,9.4671,9.1889,9.2745,9.4029,-0.1284,-1.3655,1561743.24,2035823.386
20150129,9.0604,9.3958,9.0034,9.2816,9.2745,0.0071,0.0766,1468303.14,1903301.554
20150130,9.3387,9.6241,9.1318,9.3601,9.2816,0.0785,0.8458,2096247.06,2753102.012
20150202,9.1247,9.5527,8.9035,9.1889,9.3601,-0.1712,-1.829,1976760.82,2560710.637
20150203,9.2103,9.3672,8.7751,9.2459,9.1889,0.057,0.6203,2936871.63,3721989.136
20150204,9.2031,9.3886,9.1104,9.1318,9.2459,-0.1141,-1.2341,1660872.04,2153610.323
20150205,9.5527,9.6526,9.0462,9.0604,9.1318,-0.0714,-0.7819,3160360.59,4154456.492
20150206,9.0034,9.0034,8.5468,8.6752,9.0604,-0.3852,-4.2515,3163186.43,3875290.938
20150209,8.5825,8.7965,8.3756,8.6895,8.6752,0.0143,0.1648,1278024.05,1545255.546
20150210,8.6395,8.8964,8.5967,8.8607,8.6895,0.1712,1.9702,1077456.46,1331390.48
20150211,8.9178,9.0176,8.8036,8.8536,8.8607,-0.0071,-0.0801,878329.23,1095982.272
20150212,8.8536,8.9534,8.7037,8.8964,8.8536,0.0428,0.4834,895267.28,1109421.119
20150213,8.9463,9.2816,8.7965,9.1033,8.8964,0.2069,2.3257,1968043.27,2503342.412
20150216,9.0319,9.1033,8.9392,9.0176,9.1033,-0.0857,-0.9414,1308144.81,1650830.648
20150217,9.0676,9.1532,9.0034,9.1104,9.0176,0.0928,1.0291,1198783.1,1525915.123
20150225,9.1104,9.1104,8.7965,8.8464,9.1104,-0.264,-2.8978,1498051.83,1867537.06
20150226,8.8464,9.1675,8.8108,9.1675,8.8464,0.3211,3.6297,1733762.73,2189347.871
20150227,9.1104,9.2531,9.0533,9.0961,9.1675,-0.0714,-0.7788,1246318.61,1594683.038
20150302,9.2887,9.3458,9.0105,9.1104,9.0961,0.0143,0.1572,3225633.94,4151867.607
20150303,9.0034,9.0105,8.6752,8.7037,9.1104,-0.4067,-4.4641,2365535.41,2928813.418
20150304,8.7037,8.8322,8.5896,8.718,8.7037,0.0143,0.1643,1647137.63,2005295.679
20150305,8.6253,8.6752,8.4255,8.4897,8.718,-0.2283,-2.6187,1793786.93,2147302.377
20150306,8.4897,8.6538,8.4754,8.5182,8.4897,0.0285,0.3357,1105036.84,1324128.277
20150309,8.4184,8.8179,8.2257,8.718,8.5182,0.1998,2.3456,2044228.96,2433768.357
20150310,8.6253,8.6752,8.5397,8.5753,8.718,-0.1427,-1.6368,1077109.86,1297837.47
20150311,8.5753,8.7037,8.4683,8.5111,8.5753,-0.0642,-0.7487,1153733.66,1388717.742
20150312,8.6039,8.7679,8.5325,8.718,8.5111,0.2069,2.4309,1818728.52,2208554.386
20150313,8.7537,8.8464,8.6752,8.7251,8.718,0.0071,0.0814,1334069.73,1637333.046
20150316,8.8179,8.9392,8.7465,8.9106,8.7251,0.1855,2.1261,1753781.83,2175852.22
20150317,8.982,9.089,8.9249,9.0105,8.9106,0.0999,1.1211,2128349.13,2687890.543
20150318,9.0248,9.4172,9.0248,9.3744,9.0105,0.3639,4.0386,2895467.76,3741534.009
20150319,9.3315,9.3315,9.1033,9.1817,9.3744,-0.1927,-2.0556,2129788.91,2747447.124
20150320,9.2388,9.5242,9.1175,9.3744,9.1817,0.1927,2.0987,3494016.17,4561069.482
20150323,9.4885,9.7382,9.46,9.5313,9.3744,0.1569,1.6737,3313611.97,4458518.479
20150324,9.5384,9.5456,9.1746,9.3101,9.5313,-0.2212,-2.3208,2656169.43,3473050.235
20150325,9.303,9.303,9.0533,9.1175,9.3101,-0.1926,-2.0687,2073761.23,2661617.332
20150326,9.0533,9.3101,8.9677,9.2388,9.1175,0.1213,1.3304,2090007.74,2680422.983
20150327,9.4029,9.5242,9.2887,9.5242,9.2388,0.2854,3.0891,3441589.89,4549707.339
20150330,9.5598,10.3303,9.4029,10.1591,9.5242,0.6349,6.6662,6361647.86,8775743.857
20150331,10.5943,10.6799,9.7382,9.8595,10.1591,-0.2996,-2.9491,7481473.7,10756474.84
20150401,9.7953,9.888,9.6098,9.7881,9.8595,-0.0714,-0.7242,3758034.67,5137432.528
20150402,9.8167,9.9308,9.5812,9.6954,9.7881,-0.0927,-0.9471,3199246.38,4366632.763
20150403,9.567,9.6169,9.41,9.5955,9.6954,-0.0999,-1.0304,3565631.88,4752984.918
20150407,9.6169,9.7953,9.5384,9.7881,9.5955,0.1926,2.0072,3753195.04,5085149.507
20150408,9.7881,9.9308,9.567,9.8595,9.7881,0.0714,0.7295,4489815.16,6141003.058
20150409,9.8666,10.5729,9.6383,10.4445,9.8595,0.585,5.9334,7171546.62,10099959.94
20150410,10.1877,10.3232,10.0378,10.2162,10.4445,-0.2283,-2.1858,4248942.1,6067355.188
20150413,10.2875,10.4302,10.1448,10.2519,10.2162,0.0357,0.3494,4074305.46,5872259.622
20150414,10.2233,10.3161,9.9879,10.0735,10.2519,-0.1784,-1.7402,3276759.89,4665719.571
20150415,10.0592,10.1163,9.8523,9.9166,10.0735,-0.1569,-1.5576,2784022.59,3903055.575
20150416,9.8737,10.2019,9.8238,10.2019,9.9166,0.2853,2.877,3346233.3,4722539.69
20150417,10.3589,10.6442,10.2091,10.4659,10.2019,0.264,2.5878,5846092.75,8532838.452
20150420,10.5444,10.7727,10.1234,10.1377,10.4659,-0.3282,-3.1359,5933164.79,8718400.379
20150421,10.102,10.3803,10.0022,10.3303,10.1377,0.1926,1.8998,3743243.13,5334591.203
20150422,10.3446,10.6442,10.2804,10.6157,10.3303,0.2854,2.7627,4468763.01,6569892.992
20150423,10.8083,10.8797,10.4516,10.5301,10.6157,-0.0856,-0.8064,4717331.24,7047246.169
20150424,10.3303,10.4873,10.0949,10.2875,10.5301,-0.2426,-2.3039,3620661.89,5206488.304
20150427,10.2804,10.4873,10.2019,10.4873,10.2875,0.1998,1.9422,4225620.29,6143012.584
20150428,10.4516,10.4588,10.0664,10.1234,10.4873,-0.3639,-3.4699,3866039.04,5550367.916
20150429,10.0378,10.2947,9.938,10.1591,10.1234,0.0357,0.3526,2773328.99,3925805.255
20150430,10.2233,10.6514,10.1377,10.4159,10.1591,0.2568,2.5278,5411486.26,7892159.68
20150504,10.4302,10.5515,10.2733,10.3803,10.4159,-0.0356,-0.3418,3091768.05,4513107.97
20150505,10.4231,10.4374,9.7168,9.8238,10.3803,-0.5565,-5.3611,3285524.31,4628568.797
20150506,9.8666,10.0236,9.567,9.674,9.8238,-0.1498,-1.5249,2521719.03,3476236.244
20150507,9.6597,9.8309,9.6169,9.7097,9.674,0.0357,0.369,1754222.81,2387227.479
20150508,9.7739,9.8523,9.6098,9.8452,9.7097,0.1355,1.3955,1978575.05,2706847.357
20150511,9.9879,10.0592,9.8523,10.0378,9.8452,0.1926,1.9563,3653074.74,5107136.085
20150512,10.0164,10.0164,9.8666,9.9308,10.0378,-0.107,-1.066,2547328,3543629.45
20150513,9.938,10.6442,9.7953,10.4873,9.9308,0.5565,5.6038,5805461.14,8257166.28
20150514,10.63,11.1294,10.366,10.4088,10.4873,-0.0785,-0.7485,7786253.42,11720036.8
20150515,10.4944,10.5444,9.9808,10.102,10.4088,-0.3068,-2.9475,3391408.15,4843094.829
20150518,9.9808,9.9808,9.7739,9.8737,10.102,-0.2283,-2.2599,2365271.11,3275761.858
20150519,9.9023,10.1734,9.8452,10.102,9.8737,0.2283,2.3122,2581797.81,3640508.087
20150520,10.1163,10.259,9.9736,10.0236,10.102,-0.0784,-0.7761,3055941,4322772.337
20150521,10.045,10.2019,9.9237,10.0949,10.0236,0.0713,0.7113,2540510.24,3572892.593
20150522,10.1377,10.4017,10.0949,10.3375,10.0949,0.2426,2.4032,3801245.17,5470598.256
20150525,10.366,10.7941,10.366,10.7156,10.3375,0.3781,3.6576,4465669.98,6625081.057
20150526,10.8939,11.322,10.6014,11.2507,10.7156,0.5351,4.9937,6561485.78,10057212
20150527,11.165,11.3077,10.9653,10.9867,11.2507,-0.264,-2.3465,4124448.62,6427563.959
20150528,11.0652,11.1579,9.995,10.2376,10.9867,-0.7491,-6.8182,4503202.31,6732346.809
20150529,10.2376,10.3803,9.9736,10.2376,10.2376,0,0,2845316.61,4071572.244
20150601,10.259,10.6585,10.1663,10.6157,10.2376,0.3781,3.6932,3100399.74,4532477.575
20150602,10.7013,10.7085,10.3803,10.5586,10.6157,-0.0571,-0.5379,2678691.31,3954750.201
20150603,10.58,10.8297,10.3803,10.737,10.5586,0.1784,1.6896,3013718.13,4465194.98
20150604,10.7513,10.951,10.0806,10.6942,10.737,-0.0428,-0.3986,3752068.2,5585001.882
20150605,10.8083,11.2364,10.7085,11.108,10.6942,0.4138,3.8694,5641505.79,8655397.38
20150608,11.1294,11.5717,11.0366,11.4718,11.108,0.3638,3.2751,5849615.57,9285127.873
20150609,11.5289,11.5931,11.0509,11.1722,11.4718,-0.2996,-2.6116,4257386.67,6743274.959
20150610,11.0081,11.2364,10.951,11.0723,11.1722,-0.0999,-0.8942,2829564.05,4409969.632
20150611,10.9867,11.0723,10.8083,10.9296,11.0723,-0.1427,-1.2888,2317570.26,3547349.905
20150612,10.951,11.1722,10.9153,11.0438,10.9296,0.1142,1.0449,2467936.68,3820543.421
20150615,11.0438,11.058,10.6371,10.6656,11.0438,-0.3782,-3.4245,2741810.57,4150648.5
20150616,10.6442,10.6514,10.1734,10.259,10.6656,-0.4066,-3.8123,2668429.14,3899464.624
20150617,10.2875,10.4159,10.0592,10.4017,10.259,0.1427,1.391,2186123.78,3142743.988
20150618,10.4445,10.5729,10.0949,10.1163,10.4017,-0.2854,-2.7438,2625411.35,3811569.267
20150619,9.9879,10.1377,9.6312,9.6669,10.1163,-0.4494,-4.4423,2185683.84,3036824.659
20150623,9.7025,10.2019,9.6383,10.1805,9.6669,0.5136,5.313,2776475.12,3861090.634
20150624,10.1877,10.2804,10.0378,10.259,10.1805,0.0785,0.7711,2161884.59,3084495.95
20150625,10.2733,10.5301,10.102,10.1306,10.259,-0.1284,-1.2516,2544738.43,3689837.171
20150626,9.9594,10.1663,9.1318,9.5812,10.1306,-0.5494,-5.4232,3070641.41,4166709.642
20150629,9.8809,10.2019,9.1889,9.7667,9.5812,0.1855,1.9361,4207973.6,5808029.027
20150630,9.9308,10.4302,9.7025,10.3589,9.7667,0.5922,6.0635,4092262.36,5798870.704
20150701,10.1663,10.5016,10.0949,10.1663,10.3589,-0.1926,-1.8593,2892502.99,4193856.481
20150702,10.2091,10.2947,9.3744,10.1377,10.1663,-0.0286,-0.2813,3349160.85,4662117.788
20150703,9.938,10.1663,9.4172,9.7739,10.1377,-0.3638,-3.5886,3154673.26,4345388.454
20150706,10.6514,10.7513,9.9166,10.6157,9.7739,0.8418,8.6127,6165474.08,8948479.182
20150707,10.3446,10.737,10.102,10.3731,10.6157,-0.2426,-2.2853,4650930.34,6771616.053
20150708,9.5313,10.0521,9.3387,9.46,10.3731,-0.9131,-8.8026,7170862.08,9505576.529
20150709,9.46,10.4088,9.1389,10.3803,9.46,0.9203,9.7283,6070451.4,8507280.589
20150710,10.1306,11.2863,9.9879,10.6799,10.3803,0.2996,2.8862,9107701.67,13818804.62
20150713,10.4159,11.0509,10.1734,10.7727,10.6799,0.0928,0.8689,4687954.96,6994645.453
20150714,10.473,10.6514,10.2804,10.3803,10.7727,-0.3924,-3.6425,2779623.47,4080586.924
20150715,10.3018,10.7798,10.1734,10.4944,10.3803,0.1141,1.0992,2683554.64,3950255.706
20150716,10.4944,10.6157,10.2947,10.4873,10.4944,-0.0071,-0.0677,1777245.98,2610989.576
20150717,10.5372,10.8511,10.4302,10.7513,10.4873,0.264,2.5173,2552673.15,3797814.669
20150720,10.6799,10.9724,10.5586,10.951,10.7513,0.1997,1.8574,2961502.38,4477266.025
20150721,10.892,10.892,10.6929,10.7003,10.951,-0.2507,-2.2893,1957817.88,2867111.55
20150722,10.7003,10.8772,10.3979,10.8404,10.7003,0.1401,1.3093,2342343.93,3368836.818
20150723,10.7224,11.2312,10.6634,11.1796,10.8404,0.3392,3.129,3373487.59,5050036.05
20150724,11.187,11.799,11.1353,11.3639,11.1796,0.1843,1.6485,4654227.14,7251860.251
20150727,11.3639,11.7695,10.2873,10.4716,11.3639,-0.8923,-7.8521,3127221.1,4729532.525
20150728,10.2504,10.9141,10.1472,10.7814,10.4716,0.3098,2.9585,2836192.53,4072799.037
20150729,10.7666,10.8772,10.5823,10.7666,10.7814,-0.0148,-0.1373,1641064.99,2380501.165
20150730,10.7519,10.8035,10.3832,10.3832,10.7666,-0.3834,-3.561,1243463.75,1791243.812
20150731,10.2873,10.5011,10.243,10.4569,10.3832,0.0737,0.7098,1227839.5,1729786.304
20150803,10.3979,10.7814,10.2947,10.774,10.4569,0.3171,3.0324,1539136.6,2204306.597
20150804,10.774,11.0468,10.715,10.9067,10.774,0.1327,1.2317,808632.09,1187891.159
20150805,10.8625,10.8772,10.6191,10.656,10.9067,-0.2507,-2.2986,761177.03,1106443.248
20150806,10.5159,10.7887,10.4274,10.5749,10.656,-0.0811,-0.7611,509536.91,733682.8304
20150807,10.6708,10.8477,10.6044,10.7666,10.5749,0.1917,1.8128,866518.91,1264587.902
20150810,10.833,11.1943,10.715,11.1132,10.7666,0.3466,3.2192,1686307.47,2502184.704
20150811,11.0247,11.7474,10.9436,11.4819,11.1132,0.3687,3.3177,2567401.81,3972851.886
20150812,11.2091,11.3271,10.9362,11.01,11.4819,-0.4719,-4.1099,1445252.35,2177932.905
20150813,10.9879,11.1058,10.7297,10.9731,11.01,-0.0369,-0.3351,1163208.56,1722429.944
20150814,10.9584,11.2755,10.9215,11.0247,10.9731,0.0516,0.4702,1494006.95,2241605.923
20150817,10.8994,10.9289,10.7445,10.8846,11.0247,-0.1401,-1.2708,1273262.71,1869624.458
20150818,10.8699,10.9805,10.3979,10.4864,10.8846,-0.3982,-3.6584,1478446.54,2153134.809
20150819,10.3905,10.7224,10.3463,10.6929,10.4864,0.2065,1.9692,999341.49,1430580.813
20150820,10.5823,10.656,10.4864,10.5306,10.6929,-0.1623,-1.5178,842493.86,1208966.057
20150821,10.4643,10.6044,10.2135,10.2578,10.5306,-0.2728,-2.5905,1379281.7,1938895.359
20150824,10.0661,10.0882,9.4982,9.7268,10.2578,-0.531,-5.1765,3419757.24,4519423.986
20150825,9.4392,9.8964,9.2475,9.5867,9.7268,-0.1401,-1.4404,2750628.01,3615036.352
20150826,9.8079,10.1914,9.6236,9.7711,9.5867,0.1844,1.9235,2346846.5,3142741.315
20150827,10.0587,10.0882,9.2917,9.7195,9.7711,-0.0516,-0.5281,1533563.27,1996706.377
20150828,9.8153,10.0882,9.6162,10.0144,9.7195,0.2949,3.0341,1374186.69,1828208.036
20150831,9.8891,10.1767,9.7342,10.1767,10.0144,0.1623,1.6207,1434213.72,1932161.67
20150901,10.1029,10.5159,9.7785,10.4938,10.1767,0.3171,3.1159,1950730.23,2707269.062
20150902,10.1545,10.5675,9.9333,10.4864,10.4938,-0.0074,-0.0705,2294696.23,3218100.533
20150907,10.3168,10.6929,9.9554,10.0292,10.4864,-0.4572,-4.3599,1400581.09,1951782.721
20150908,9.9849,10.0882,9.8079,10.0882,10.0292,0.059,0.5883,651811.13,880009.9257
20150909,10.1103,10.3537,10.0218,10.1472,10.0882,0.059,0.5848,834576.92,1150245.264
20150910,10.0513,10.1693,9.9628,9.9849,10.1472,-0.1623,-1.5995,417768.19,569659.4241
20150911,10.0218,10.0808,9.8817,9.9333,9.9849,-0.0516,-0.5168,313452.74,424400.2224
20150914,9.9333,9.9849,9.7121,9.7268,9.9333,-0.2065,-2.0789,568116.97,755029.6335
20150915,9.7268,9.8006,9.513,9.6015,9.7268,-0.1253,-1.2882,476738.75,623857.2493
20150916,9.6531,10.0661,9.5203,9.9038,9.6015,0.3023,3.1485,707855.53,938469.0637
20150917,9.8448,9.8743,9.6605,9.6605,9.9038,-0.2433,-2.4566,612529.61,812205.515
